transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_frequency,average_transaction_amount,account_age_days,merchant_category,location,fraud_status
1574,15707110,2024-03-06 13:00:00,Withdrawal,1161.44,24,7745.05,1985,Bills,Chennai,Normal
1575,15737509,2024-03-06 14:00:00,Payment,2372.44,18,8310.17,1079,Travel,Hyderabad,Normal
1576,15601569,2024-03-06 15:00:00,Withdrawal,1903.99,45,3482.04,1788,Online,Bangalore,Normal
1577,15684196,2024-03-06 16:00:00,Transfer,5655.22,40,2973.92,1475,Online,Mumbai,Normal
1578,15603035,2024-03-06 17:00:00,Deposit,1709.51,26,6781.03,1707,Online,Chennai,Normal
1579,15790093,2024-03-06 18:00:00,Deposit,4304.28,32,5534.55,2379,Online,Chennai,Normal
1580,15598162,2024-03-06 19:00:00,Withdrawal,340.82,44,2045.47,1351,Online,Delhi,Normal
1581,15583462,2024-03-06 20:00:00,Transfer,1061.57,33,345.45,1108,Travel,Mumbai,Normal
1582,15697546,2024-03-06 21:00:00,Deposit,2616.22,31,5852.7,85,Food,Bangalore,Normal
1583,15642544,2024-03-06 22:00:00,Payment,13819.08,18,739.06,1044,Online,Hyderabad,Normal
1584,15707674,2024-03-06 23:00:00,Withdrawal,2368.07,35,66.05,2451,Bills,Bangalore,Normal
1585,15812324,2024-03-07 00:00:00,Deposit,5454.32,12,7413.76,860,Travel,Delhi,Normal
1586,15797227,2024-03-07 01:00:00,Deposit,1472.44,25,3453.41,949,Retail,Bangalore,Normal
1587,15594917,2024-03-07 02:00:00,Withdrawal,679.29,45,8890.15,486,Food,Hyderabad,Normal
1588,15643042,2024-03-07 03:00:00,Withdrawal,301.6,31,2651.16,161,Bills,Mumbai,Normal
1589,15644994,2024-03-07 04:00:00,Payment,1822.19,10,10440.85,522,Online,Delhi,Normal
1590,15643826,2024-03-07 05:00:00,Payment,857.86,47,1747.65,1607,Travel,Chennai,Normal
1591,15732987,2024-03-07 06:00:00,Deposit,955.87,34,5156.99,1917,Travel,Chennai,Normal
1592,15730044,2024-03-07 07:00:00,Deposit,7151.43,3,1432.34,2187,Online,Mumbai,Normal
1593,15617052,2024-03-07 08:00:00,Withdrawal,79.82,46,4.66,611,Bills,Bangalore,Normal
1594,15806688,2024-03-07 09:00:00,Deposit,4080.08,39,1910.5,825,Travel,Chennai,Normal
1595,15661745,2024-03-07 10:00:00,Deposit,2385.84,8,5354.06,1913,Food,Delhi,Normal
1596,15643487,2024-03-07 11:00:00,Withdrawal,3531.67,32,650.19,1232,Bills,Hyderabad,Normal
1597,15790247,2024-03-07 12:00:00,Deposit,4137.17,43,2811.19,1978,Online,Bangalore,Normal
1598,15755642,2024-03-07 13:00:00,Deposit,1879.78,29,954.66,839,Bills,Hyderabad,Normal
1599,15647311,2024-03-07 14:00:00,Transfer,1748.56,22,310.22,2963,Bills,Bangalore,Normal
1600,15693764,2024-03-07 15:00:00,Payment,6610.06,20,3843.6,802,Retail,Delhi,Normal
1601,15681562,2024-03-07 16:00:00,Withdrawal,10250.46,6,12143.52,1154,Online,Hyderabad,Normal
1602,15718588,2024-03-07 17:00:00,Transfer,1069.57,43,1488.34,602,Food,Delhi,Normal
1603,15762455,2024-03-07 18:00:00,Payment,513.59,49,3476.16,1236,Online,Hyderabad,Normal
1604,15719856,2024-03-07 19:00:00,Payment,11403.91,29,12282.11,838,Retail,Bangalore,Normal
1605,15734312,2024-03-07 20:00:00,Payment,2153.11,42,4204.82,908,Online,Delhi,Normal
1606,15692408,2024-03-07 21:00:00,Transfer,4007.2,17,4472.57,2490,Online,Bangalore,Normal
1607,15767954,2024-03-07 22:00:00,Transfer,2227.87,31,788.58,1771,Food,Bangalore,Normal
1608,15713843,2024-03-07 23:00:00,Payment,672.24,34,2713.9,859,Retail,Hyderabad,Normal
1609,15783029,2024-03-08 00:00:00,Deposit,4449.85,38,1829.66,2643,Online,Hyderabad,Normal
1610,15613854,2024-03-08 01:00:00,Deposit,3723.69,37,2546.74,1745,Online,Delhi,Normal
1611,15705448,2024-03-08 02:00:00,Transfer,1134.46,4,6454.32,2181,Travel,Chennai,Normal
1612,15661830,2024-03-08 03:00:00,Transfer,3006.21,2,2469.93,1179,Online,Mumbai,Normal
1613,15649418,2024-03-08 04:00:00,Transfer,7971.45,12,259.65,1599,Food,Hyderabad,Normal
1614,15738785,2024-03-08 05:00:00,Payment,4463.19,35,9438.39,706,Travel,Bangalore,Normal
1615,15616833,2024-03-08 06:00:00,Deposit,509.71,6,3148.21,974,Retail,Mumbai,Normal
1616,15636820,2024-03-08 07:00:00,Transfer,3970.6,46,10334.19,1863,Bills,Delhi,Normal
1617,15738181,2024-03-08 08:00:00,Transfer,6065.71,8,3397.84,2347,Food,Mumbai,Normal
1618,15757931,2024-03-08 09:00:00,Withdrawal,7868.02,21,288.72,2543,Retail,Mumbai,Normal
1619,15577078,2024-03-08 10:00:00,Payment,4959.35,46,3219.62,830,Travel,Chennai,Normal
1620,15640418,2024-03-08 11:00:00,Withdrawal,828.26,35,3429.63,1171,Bills,Chennai,Normal
1621,15638003,2024-03-08 12:00:00,Deposit,6192.36,48,964.92,1145,Retail,Mumbai,Normal
1622,15566139,2024-03-08 13:00:00,Withdrawal,5655.81,15,2547.29,1665,Food,Chennai,Normal
1623,15763063,2024-03-08 14:00:00,Withdrawal,123.65,7,2460.61,2061,Travel,Chennai,Normal
1624,15710671,2024-03-08 15:00:00,Withdrawal,2653.0,15,3900.73,1538,Food,Mumbai,Normal
1625,15586425,2024-03-08 16:00:00,Payment,2024.45,45,1202.33,1140,Food,Hyderabad,Normal
1626,15710527,2024-03-08 17:00:00,Deposit,5534.41,6,3486.69,263,Travel,Chennai,Normal
1627,15784124,2024-03-08 18:00:00,Withdrawal,1217.6,47,1102.76,942,Online,Mumbai,Normal
1628,15724863,2024-03-08 19:00:00,Payment,4468.64,17,2365.58,1177,Food,Hyderabad,Normal
1629,15766826,2024-03-08 20:00:00,Deposit,12221.09,4,523.65,1256,Travel,Chennai,Normal
1630,15677828,2024-03-08 21:00:00,Transfer,7992.55,22,152.06,1085,Food,Mumbai,Normal
1631,15689351,2024-03-08 22:00:00,Withdrawal,12720.59,32,1546.11,2434,Online,Chennai,Normal
1632,15707362,2024-03-08 23:00:00,Deposit,19199.9,22,1283.97,1604,Travel,Hyderabad,Normal
1633,15679531,2024-03-09 00:00:00,Withdrawal,53.64,27,2089.81,123,Retail,Mumbai,Normal
1634,15632210,2024-03-09 01:00:00,Transfer,4874.12,46,13078.85,1575,Retail,Hyderabad,Normal
1635,15597945,2024-03-09 02:00:00,Deposit,2662.28,15,2954.5,1780,Retail,Bangalore,Normal
1636,15647570,2024-03-09 03:00:00,Payment,9825.37,44,3222.37,2321,Bills,Delhi,Normal
1637,15669987,2024-03-09 04:00:00,Deposit,1450.52,22,11361.83,87,Food,Bangalore,Normal
1638,15682048,2024-03-09 05:00:00,Payment,19824.35,28,10160.69,2397,Food,Chennai,Suspicious
1639,15623668,2024-03-09 06:00:00,Deposit,4755.81,42,8620.52,1072,Travel,Hyderabad,Normal
1640,15678720,2024-03-09 07:00:00,Payment,7888.18,38,412.54,386,Bills,Mumbai,Normal
1641,15697201,2024-03-09 08:00:00,Transfer,447.43,9,4023.74,2194,Food,Hyderabad,Normal
1642,15807768,2024-03-09 09:00:00,Transfer,1013.38,34,6603.1,1189,Travel,Chennai,Normal
1643,15575438,2024-03-09 10:00:00,Transfer,7102.44,36,7221.2,325,Online,Mumbai,Normal
1644,15634281,2024-03-09 11:00:00,Deposit,111.16,9,3450.12,554,Food,Bangalore,Normal
1645,15749050,2024-03-09 12:00:00,Transfer,8488.01,15,70.6,1154,Food,Hyderabad,Normal
1646,15684367,2024-03-09 13:00:00,Withdrawal,70.24,45,14554.71,1647,Online,Delhi,Normal
1647,15810660,2024-03-09 14:00:00,Transfer,5351.86,20,2556.13,1653,Online,Chennai,Normal
1648,15715079,2024-03-09 15:00:00,Payment,2271.39,8,2000.83,1158,Food,Chennai,Normal
1649,15680046,2024-03-09 16:00:00,Payment,4727.24,28,2009.77,1695,Online,Hyderabad,Normal
1650,15647782,2024-03-09 17:00:00,Payment,5954.15,19,2207.64,1579,Travel,Bangalore,Normal
1651,15614934,2024-03-09 18:00:00,Deposit,2096.36,16,1109.24,430,Food,Bangalore,Normal
1652,15642022,2024-03-09 19:00:00,Withdrawal,571.24,11,1586.02,1625,Food,Delhi,Normal
1653,15594898,2024-03-09 20:00:00,Transfer,360.95,42,16895.34,2019,Retail,Delhi,Suspicious
1654,15627042,2024-03-09 21:00:00,Withdrawal,4445.03,8,1836.53,2816,Food,Hyderabad,Normal
1655,15748696,2024-03-09 22:00:00,Withdrawal,3676.68,33,2992.31,558,Retail,Mumbai,Normal
1656,15684512,2024-03-09 23:00:00,Payment,6777.88,10,7543.25,2634,Online,Bangalore,Normal
1657,15699637,2024-03-10 00:00:00,Payment,3564.05,18,2998.26,2627,Online,Mumbai,Normal
1658,15714240,2024-03-10 01:00:00,Payment,2744.76,35,1568.93,2437,Travel,Mumbai,Normal
1659,15794101,2024-03-10 02:00:00,Deposit,2538.21,43,2967.26,93,Retail,Hyderabad,Normal
1660,15714658,2024-03-10 03:00:00,Withdrawal,134.01,3,484.54,2842,Food,Delhi,Normal
1661,15793425,2024-03-10 04:00:00,Withdrawal,2044.03,40,557.08,2851,Retail,Mumbai,Normal
1662,15572294,2024-03-10 05:00:00,Deposit,18652.71,27,4738.09,2701,Online,Hyderabad,Normal
1663,15719649,2024-03-10 06:00:00,Deposit,10339.76,28,9977.92,131,Online,Delhi,Normal
1664,15730657,2024-03-10 07:00:00,Deposit,1997.75,46,5173.81,2638,Travel,Mumbai,Normal
1665,15777352,2024-03-10 08:00:00,Withdrawal,4431.18,6,310.17,2921,Online,Mumbai,Normal
1666,15574169,2024-03-10 09:00:00,Withdrawal,9396.29,47,2062.65,1210,Retail,Delhi,Normal
1667,15726466,2024-03-10 10:00:00,Payment,2910.48,14,10.23,1848,Food,Delhi,Normal
1668,15589975,2024-03-10 11:00:00,Payment,90.61,7,2863.26,1443,Food,Chennai,Normal
1669,15631681,2024-03-10 12:00:00,Withdrawal,387.16,10,858.74,2916,Retail,Chennai,Normal
1670,15697214,2024-03-10 13:00:00,Payment,3570.76,15,8104.26,2758,Travel,Hyderabad,Normal
1671,15668774,2024-03-10 14:00:00,Deposit,17440.21,31,440.76,2722,Food,Hyderabad,Normal
1672,15640407,2024-03-10 15:00:00,Transfer,5907.95,29,5.74,428,Retail,Bangalore,Normal
1673,15737521,2024-03-10 16:00:00,Payment,367.78,42,2399.69,434,Retail,Chennai,Normal
1674,15724663,2024-03-10 17:00:00,Withdrawal,1049.66,17,675.73,2903,Online,Delhi,Normal
1675,15571002,2024-03-10 18:00:00,Payment,7377.23,29,5357.44,2724,Online,Chennai,Normal
1676,15621550,2024-03-10 19:00:00,Payment,9208.1,49,10099.65,2112,Travel,Hyderabad,Normal
1677,15744983,2024-03-10 20:00:00,Payment,4807.68,44,171.37,2497,Travel,Hyderabad,Normal
1678,15686812,2024-03-10 21:00:00,Transfer,5170.07,15,2013.96,406,Travel,Hyderabad,Normal
1679,15780359,2024-03-10 22:00:00,Deposit,143.73,26,22997.18,249,Retail,Delhi,Suspicious
1680,15815259,2024-03-10 23:00:00,Withdrawal,8816.74,12,5277.12,1951,Retail,Mumbai,Normal
1681,15782758,2024-03-11 00:00:00,Transfer,7762.34,25,12246.43,2774,Online,Hyderabad,Normal
1682,15668057,2024-03-11 01:00:00,Withdrawal,1499.01,41,716.91,1570,Food,Chennai,Normal
1683,15605622,2024-03-11 02:00:00,Withdrawal,6166.61,5,1000.87,1636,Travel,Mumbai,Normal
1684,15582180,2024-03-11 03:00:00,Withdrawal,1209.43,4,672.78,2419,Bills,Chennai,Normal
1685,15728605,2024-03-11 04:00:00,Transfer,205.83,44,1440.26,782,Travel,Hyderabad,Normal
1686,15653937,2024-03-11 05:00:00,Deposit,1122.83,48,5154.99,1916,Online,Delhi,Normal
1687,15815428,2024-03-11 06:00:00,Withdrawal,983.9,41,721.04,2493,Retail,Mumbai,Normal
1688,15694272,2024-03-11 07:00:00,Deposit,2060.55,31,2971.32,709,Online,Mumbai,Normal
1689,15814004,2024-03-11 08:00:00,Deposit,2710.29,3,1254.52,777,Online,Hyderabad,Normal
1690,15783338,2024-03-11 09:00:00,Payment,3551.86,3,7068.95,2883,Online,Hyderabad,Normal
1691,15621685,2024-03-11 10:00:00,Transfer,3238.52,26,26.46,1351,Bills,Hyderabad,Normal
1692,15694765,2024-03-11 11:00:00,Transfer,1578.18,17,1009.85,2389,Bills,Bangalore,Normal
1693,15737705,2024-03-11 12:00:00,Payment,148.02,10,3717.92,1796,Travel,Delhi,Normal
1694,15786063,2024-03-11 13:00:00,Payment,4645.63,2,406.85,84,Retail,Delhi,Normal
1695,15702464,2024-03-11 14:00:00,Deposit,2518.79,24,2511.78,723,Online,Hyderabad,Normal
1696,15647311,2024-03-11 15:00:00,Withdrawal,1773.9,11,2292.27,563,Food,Bangalore,Normal
1697,15759537,2024-03-11 16:00:00,Transfer,10084.81,24,7656.33,1848,Travel,Hyderabad,Normal
1698,15751392,2024-03-11 17:00:00,Withdrawal,6866.76,35,3927.56,134,Travel,Hyderabad,Normal
1699,15751057,2024-03-11 18:00:00,Withdrawal,9751.39,23,4083.3,2371,Online,Delhi,Normal
1700,15568360,2024-03-11 19:00:00,Payment,3415.81,32,12130.22,2957,Travel,Bangalore,Normal
1701,15651533,2024-03-11 20:00:00,Withdrawal,701.67,23,16150.43,2628,Online,Delhi,Normal
1702,15691483,2024-03-11 21:00:00,Deposit,5957.28,34,4238.27,940,Travel,Hyderabad,Normal
1703,15624451,2024-03-11 22:00:00,Payment,1153.82,41,2952.59,2452,Retail,Chennai,Normal
1704,15582960,2024-03-11 23:00:00,Withdrawal,2910.08,19,3745.16,479,Travel,Mumbai,Normal
1705,15794493,2024-03-12 00:00:00,Payment,336.05,2,1927.94,1498,Travel,Hyderabad,Normal
1706,15579183,2024-03-12 01:00:00,Deposit,8723.67,2,17514.25,1445,Food,Bangalore,Suspicious
1707,15642093,2024-03-12 02:00:00,Deposit,673.03,15,4883.41,841,Retail,Chennai,Normal
1708,15742204,2024-03-12 03:00:00,Withdrawal,11670.25,21,1375.64,419,Retail,Bangalore,Normal
1709,15607560,2024-03-12 04:00:00,Payment,9983.99,35,238.01,1265,Retail,Hyderabad,Normal
1710,15686255,2024-03-12 05:00:00,Withdrawal,3123.54,5,183.01,2744,Travel,Hyderabad,Normal
1711,15781903,2024-03-12 06:00:00,Withdrawal,6820.09,43,917.21,1738,Bills,Mumbai,Normal
1712,15693326,2024-03-12 07:00:00,Payment,4830.62,27,1060.62,1774,Travel,Bangalore,Normal
1713,15585777,2024-03-12 08:00:00,Withdrawal,8124.68,24,2144.88,1175,Online,Chennai,Normal
1714,15733261,2024-03-12 09:00:00,Deposit,2826.45,7,967.5,2218,Food,Mumbai,Normal
1715,15706762,2024-03-12 10:00:00,Payment,7704.42,6,3986.86,1505,Retail,Bangalore,Normal
1716,15772573,2024-03-12 11:00:00,Payment,3103.73,46,949.25,2951,Online,Hyderabad,Normal
1717,15728012,2024-03-12 12:00:00,Payment,14148.19,33,832.41,1885,Online,Mumbai,Normal
1718,15631339,2024-03-12 13:00:00,Payment,3331.28,49,2548.86,1779,Bills,Hyderabad,Normal
1719,15603319,2024-03-12 14:00:00,Withdrawal,3105.24,17,8780.98,1613,Retail,Delhi,Normal
1720,15692463,2024-03-12 15:00:00,Withdrawal,7687.26,46,2526.74,1349,Travel,Delhi,Normal
1721,15799217,2024-03-12 16:00:00,Deposit,8618.01,42,2136.71,872,Retail,Mumbai,Normal
1722,15784286,2024-03-12 17:00:00,Transfer,4042.67,30,3451.9,1634,Food,Mumbai,Normal
1723,15709604,2024-03-12 18:00:00,Transfer,991.02,8,1189.39,2674,Retail,Bangalore,Normal
1724,15778219,2024-03-12 19:00:00,Deposit,3153.29,40,1744.34,1335,Online,Chennai,Normal
1725,15579345,2024-03-12 20:00:00,Transfer,17221.44,46,962.36,981,Online,Chennai,Normal
1726,15768471,2024-03-12 21:00:00,Deposit,6991.56,7,3392.75,581,Travel,Delhi,Normal
1727,15704014,2024-03-12 22:00:00,Withdrawal,8334.34,6,4781.21,2034,Travel,Delhi,Normal
1728,15773421,2024-03-12 23:00:00,Payment,166.88,4,4479.74,1149,Travel,Delhi,Normal
1729,15795640,2024-03-13 00:00:00,Payment,3154.24,1,1176.51,2051,Food,Hyderabad,Normal
1730,15653620,2024-03-13 01:00:00,Withdrawal,5201.07,15,6050.12,2450,Retail,Chennai,Normal
1731,15672432,2024-03-13 02:00:00,Payment,8860.75,31,1182.61,2725,Bills,Mumbai,Normal
1732,15743498,2024-03-13 03:00:00,Payment,252.65,25,651.54,1126,Retail,Delhi,Normal
1733,15700813,2024-03-13 04:00:00,Transfer,9567.56,47,1721.95,1866,Travel,Bangalore,Normal
1734,15566689,2024-03-13 05:00:00,Withdrawal,3974.8,33,3642.67,1838,Food,Mumbai,Normal
1735,15609669,2024-03-13 06:00:00,Transfer,1098.96,35,612.61,1734,Retail,Mumbai,Normal
1736,15752857,2024-03-13 07:00:00,Transfer,1908.17,5,4177.49,2410,Online,Mumbai,Normal
1737,15708505,2024-03-13 08:00:00,Payment,1655.94,5,7953.08,2470,Retail,Chennai,Normal
1738,15611644,2024-03-13 09:00:00,Payment,3784.26,36,1387.69,1154,Online,Delhi,Normal
1739,15672970,2024-03-13 10:00:00,Withdrawal,265.35,17,2392.85,1412,Retail,Bangalore,Normal
1740,15815097,2024-03-13 11:00:00,Payment,863.06,14,1036.69,1800,Retail,Hyderabad,Normal
1741,15771323,2024-03-13 12:00:00,Payment,8375.03,29,1793.04,1671,Retail,Bangalore,Normal
1742,15672598,2024-03-13 13:00:00,Withdrawal,711.3,8,88.86,2472,Travel,Bangalore,Normal
1743,15727281,2024-03-13 14:00:00,Payment,1328.93,34,12296.45,64,Online,Bangalore,Normal
1744,15578603,2024-03-13 15:00:00,Transfer,3019.92,40,2150.67,2234,Food,Hyderabad,Normal
1745,15757931,2024-03-13 16:00:00,Withdrawal,3639.94,1,6221.13,933,Bills,Bangalore,Normal
1746,15646161,2024-03-13 17:00:00,Payment,7211.37,29,615.61,425,Online,Bangalore,Normal
1747,15625916,2024-03-13 18:00:00,Deposit,2964.99,36,6692.81,236,Travel,Delhi,Normal
1748,15631681,2024-03-13 19:00:00,Withdrawal,7800.02,37,7868.66,1810,Online,Delhi,Normal
1749,15799710,2024-03-13 20:00:00,Withdrawal,4816.21,29,5027.77,1658,Food,Delhi,Normal
1750,15633546,2024-03-13 21:00:00,Deposit,600.11,5,9340.78,2698,Online,Mumbai,Normal
1751,15641009,2024-03-13 22:00:00,Payment,849.98,32,731.83,1359,Travel,Bangalore,Normal
1752,15618950,2024-03-13 23:00:00,Payment,2872.68,24,2588.73,1679,Travel,Chennai,Normal
1753,15586680,2024-03-14 00:00:00,Withdrawal,2528.27,19,3871.49,1589,Bills,Chennai,Normal
1754,15669169,2024-03-14 01:00:00,Withdrawal,6804.0,12,3627.27,834,Food,Chennai,Normal
1755,15650026,2024-03-14 02:00:00,Payment,4346.29,1,7894.3,2539,Bills,Hyderabad,Normal
1756,15706186,2024-03-14 03:00:00,Payment,2456.2,7,971.81,281,Retail,Delhi,Normal
1757,15665861,2024-03-14 04:00:00,Transfer,936.23,17,772.61,1320,Travel,Delhi,Normal
1758,15794849,2024-03-14 05:00:00,Withdrawal,1286.33,34,1168.79,2944,Bills,Delhi,Normal
1759,15748360,2024-03-14 06:00:00,Withdrawal,4284.23,43,8885.87,238,Travel,Hyderabad,Normal
1760,15567923,2024-03-14 07:00:00,Deposit,2753.37,7,11322.71,984,Travel,Bangalore,Normal
1761,15607598,2024-03-14 08:00:00,Transfer,3617.28,17,3372.44,2616,Retail,Mumbai,Normal
1762,15644977,2024-03-14 09:00:00,Payment,935.73,3,2783.58,2057,Travel,Delhi,Normal
1763,15627881,2024-03-14 10:00:00,Transfer,5436.97,29,3719.38,864,Bills,Bangalore,Normal
1764,15667456,2024-03-14 11:00:00,Payment,9570.95,22,3831.66,2580,Food,Chennai,Normal
1765,15787699,2024-03-14 12:00:00,Payment,1491.62,38,746.79,985,Online,Mumbai,Normal
1766,15789097,2024-03-14 13:00:00,Transfer,3381.59,43,4638.69,543,Bills,Chennai,Normal
1767,15660422,2024-03-14 14:00:00,Withdrawal,18550.99,29,2408.48,609,Retail,Bangalore,Normal
1768,15728564,2024-03-14 15:00:00,Payment,2026.64,42,2914.12,1967,Online,Bangalore,Normal
1769,15627360,2024-03-14 16:00:00,Transfer,4519.91,5,123.14,1201,Travel,Chennai,Normal
1770,15638272,2024-03-14 17:00:00,Deposit,472.63,30,5785.14,2027,Bills,Mumbai,Normal
1771,15584897,2024-03-14 18:00:00,Transfer,4657.21,23,7217.63,2917,Online,Chennai,Normal
1772,15589431,2024-03-14 19:00:00,Deposit,469.53,21,3864.25,1695,Bills,Chennai,Normal
1773,15568878,2024-03-14 20:00:00,Payment,15999.71,26,5524.81,2160,Travel,Chennai,Normal
1774,15761886,2024-03-14 21:00:00,Transfer,6287.97,47,2958.49,2233,Bills,Mumbai,Normal
1775,15790958,2024-03-14 22:00:00,Transfer,7759.62,21,3853.04,2530,Retail,Hyderabad,Normal
1776,15591279,2024-03-14 23:00:00,Deposit,6088.74,20,2007.28,1672,Online,Mumbai,Normal
1777,15727391,2024-03-15 00:00:00,Transfer,4454.69,23,6278.45,1241,Online,Chennai,Normal
1778,15569595,2024-03-15 01:00:00,Transfer,2988.39,4,2526.48,646,Online,Delhi,Normal
1779,15742824,2024-03-15 02:00:00,Payment,9772.81,21,4560.4,2701,Bills,Delhi,Normal
1780,15722692,2024-03-15 03:00:00,Transfer,15713.7,21,3885.41,1527,Travel,Bangalore,Normal
1781,15601417,2024-03-15 04:00:00,Withdrawal,3456.11,1,4846.87,536,Bills,Hyderabad,Normal
1782,15671930,2024-03-15 05:00:00,Deposit,13407.17,15,6152.49,1324,Bills,Bangalore,Normal
1783,15780140,2024-03-15 06:00:00,Transfer,4377.34,17,2875.61,651,Online,Bangalore,Normal
1784,15593795,2024-03-15 07:00:00,Deposit,3865.11,14,6708.0,1981,Travel,Delhi,Normal
1785,15638983,2024-03-15 08:00:00,Deposit,3030.1,19,2750.71,1489,Food,Mumbai,Normal
1786,15780909,2024-03-15 09:00:00,Deposit,1174.11,34,12552.35,322,Travel,Bangalore,Normal
1787,15602354,2024-03-15 10:00:00,Transfer,18.63,6,5588.16,684,Bills,Bangalore,Normal
1788,15611767,2024-03-15 11:00:00,Transfer,1382.1,45,750.82,2834,Retail,Hyderabad,Normal
1789,15769959,2024-03-15 12:00:00,Deposit,3563.93,49,7078.06,2744,Travel,Delhi,Normal
1790,15605059,2024-03-15 13:00:00,Withdrawal,2389.86,6,3208.17,2137,Online,Mumbai,Normal
1791,15814116,2024-03-15 14:00:00,Deposit,2975.43,5,16657.6,1651,Retail,Hyderabad,Normal
1792,15649292,2024-03-15 15:00:00,Withdrawal,19724.85,7,5075.03,2404,Food,Mumbai,Normal
1793,15624677,2024-03-15 16:00:00,Deposit,2156.01,33,352.66,2876,Food,Mumbai,Normal
1794,15678058,2024-03-15 17:00:00,Payment,3009.07,13,2009.85,814,Retail,Bangalore,Normal
1795,15660840,2024-03-15 18:00:00,Deposit,716.56,1,2913.24,796,Food,Hyderabad,Normal
1796,15711316,2024-03-15 19:00:00,Deposit,245.73,13,7305.74,548,Retail,Bangalore,Normal
1797,15617301,2024-03-15 20:00:00,Transfer,7467.38,43,5227.65,2715,Bills,Chennai,Normal
1798,15647306,2024-03-15 21:00:00,Withdrawal,4227.8,27,1844.08,2160,Retail,Mumbai,Normal
1799,15577999,2024-03-15 22:00:00,Payment,7150.29,7,4238.71,57,Bills,Hyderabad,Normal
1800,15695699,2024-03-15 23:00:00,Withdrawal,811.79,3,3440.69,295,Online,Delhi,Normal
1801,15655339,2024-03-16 00:00:00,Payment,4241.16,25,538.94,1336,Online,Bangalore,Normal
1802,15760121,2024-03-16 01:00:00,Deposit,1462.75,33,1070.78,2474,Food,Chennai,Normal
1803,15787258,2024-03-16 02:00:00,Transfer,1294.25,40,1668.87,2840,Retail,Chennai,Normal
1804,15644296,2024-03-16 03:00:00,Transfer,57.96,17,870.05,1009,Bills,Chennai,Normal
1805,15795224,2024-03-16 04:00:00,Withdrawal,698.27,45,650.71,1753,Online,Bangalore,Normal
1806,15782121,2024-03-16 05:00:00,Transfer,1850.02,14,239.84,840,Online,Delhi,Normal
1807,15666982,2024-03-16 06:00:00,Withdrawal,621.46,37,8257.5,610,Online,Hyderabad,Normal
1808,15635893,2024-03-16 07:00:00,Withdrawal,21293.19,23,1364.01,1891,Food,Mumbai,Normal
1809,15569079,2024-03-16 08:00:00,Payment,1845.42,24,1371.77,640,Online,Delhi,Normal
1810,15718465,2024-03-16 09:00:00,Withdrawal,698.17,29,923.84,222,Travel,Bangalore,Normal
1811,15566292,2024-03-16 10:00:00,Payment,1109.99,38,2580.46,2304,Food,Hyderabad,Normal
1812,15656249,2024-03-16 11:00:00,Transfer,4430.06,27,2888.18,480,Retail,Mumbai,Normal
1813,15644753,2024-03-16 12:00:00,Withdrawal,330.93,38,934.2,1235,Travel,Hyderabad,Normal
1814,15661626,2024-03-16 13:00:00,Withdrawal,9918.26,40,3751.8,961,Food,Mumbai,Normal
1815,15643908,2024-03-16 14:00:00,Deposit,16285.44,45,5134.95,1380,Food,Mumbai,Normal
1816,15664737,2024-03-16 15:00:00,Withdrawal,1416.77,23,1872.6,1658,Bills,Chennai,Normal
1817,15799924,2024-03-16 16:00:00,Withdrawal,2990.05,31,3522.26,2732,Travel,Bangalore,Normal
1818,15809777,2024-03-16 17:00:00,Deposit,111.92,36,2791.05,232,Travel,Delhi,Normal
1819,15769902,2024-03-16 18:00:00,Deposit,5118.13,17,870.38,431,Travel,Chennai,Normal
1820,15731744,2024-03-16 19:00:00,Transfer,2671.55,37,5237.5,2057,Online,Chennai,Normal
1821,15575243,2024-03-16 20:00:00,Withdrawal,1573.95,3,6466.92,1697,Online,Hyderabad,Normal
1822,15590337,2024-03-16 21:00:00,Transfer,1158.63,36,4185.52,2549,Retail,Mumbai,Normal
1823,15727467,2024-03-16 22:00:00,Transfer,5306.92,5,1565.63,1699,Retail,Mumbai,Normal
1824,15718247,2024-03-16 23:00:00,Deposit,2691.13,46,10457.83,919,Retail,Hyderabad,Normal
